source_sheet,field_season,kml_stop_id,longitude,latitude
2019-points,2019,4-30-19-10,103.6722083333333,32.35016666666667
2019-points,2019,4-30-19-11,103.663375,32.34751666666667
2019-points,2019,4-30-19-12,103.6493444444445,32.35304444444444
2019-points,2019,4-30-19-13,103.6385055555556,32.34552222222222
2019-points,2019,4-30-19-14,103.6345333333333,32.34226388888889
2019-points,2019,4-30-19-15,103.6430138888889,32.35001666666667
2019-points,2019,4-30-19-16,103.5820305555556,32.34153888888889
2019-points,2019,4-30-19-17,103.5723527777778,32.338825
2019-points,2019,4-30-19-18,103.5682333333333,32.34166944444445
2019-points,2019,4-30-19-19,103.5618333333333,32.34160833333333
2019-points,2019,4-30-19-20,103.5583722222222,32.34178055555556
2019-points,2019,5-1-19-1,103.4805722222222,32.38136111111111
2019-points,2019,5-1-19-2,103.4972027777778,32.38166111111111
2019-points,2019,5-1-19-3,103.5033583333333,32.37893055555556
2019-points,2019,5-1-19-4,103.5091444444444,32.37627777777778
2019-points,2019,5-1-19-5,103.5188416666667,32.37055277777778
2019-points,2019,5-1-19-6,103.5278638888889,32.36262777777778
2019-points,2019,5-1-19-7,103.5398833333333,32.35506944444445
2019-points,2019,5-1-19-8,103.5481138888889,32.34562777777778
2019-points,2019,5-1-19-9,103.6009333333333,32.67689722222222
2019-points,2019,5-2-19-1,102.4127777777778,32.742175
2019-points,2019,5-2-19-2,102.4011555555556,32.72783888888889
2019-points,2019,5-2-19-3,102.3670583333333,32.70795277777778
2019-points,2019,5-2-19-4,102.3677666666667,32.51400833333334
2019-points,2019,5-2-19-5,102.5040583333333,32.53545833333333
2019-points,2019,5-2-19-6,102.5250805555556,32.53742222222222
2019-points,2019,5-2-19-7,102.8352916666667,32.76688333333333
2019-points,2019,5-2-19-8,102.8486194444444,32.78934166666667
2019-points,2019,5-2-19-9,102.8525111111111,32.85649722222222
2019-points,2019,5-2-19-10,102.7535277777778,32.92696388888889
2019-points,2019,5-2-19-11,102.7253638888889,32.9138
2019-points,2019,5-3-19-1,102.6318611111111,33.10761388888889
2019-points,2019,5-3-19-2,102.6971805555556,33.09190555555556
2019-points,2019,5-3-19-3,102.7444027777778,33.08572222222222
2019-points,2019,5-3-19-4,102.7498638888889,33.08523888888889
2019-points,2019,5-3-19-5,102.7766861111111,33.09670277777778
2019-points,2019,5-3-19-6,102.8338611111111,33.08069444444445
2019-points,2019,5-3-19-7,102.8718055555556,33.0633
2019-points,2019,5-3-19-8,102.9010305555556,33.04595833333333
2019-points,2019,5-3-19-9,102.9344333333333,33.02015833333334
2019-points,2019,5-3-19-10,102.9958805555556,32.97639722222223
2019-points,2019,5-3-19-11,103.0086361111111,32.9649
2019-points,2019,5-3-19-12,103.0086444444444,32.96774722222222
2019-points,2019,5-3-19-13,103.0112555555556,32.97068055555556
2019-points,2019,5-3-19-14,103.181125,32.93561666666666
2019-points,2019,5-3-19-15,103.2321138888889,32.90320555555555
2019-points,2019,5-3-19-16,103.2344916666667,32.90351111111111
2019-points,2019,5-3-19-17,103.2451027777778,32.91246388888889
2019-points,2019,5-3-19-18,103.257175,32.911725
2019-points,2019,5-4-19-1,103.4569472222222,32.90541388888889
2019-points,2019,5-4-19-2,103.4416944444445,32.91824722222222
2019-points,2019,5-4-19-3,103.3766972222222,32.92829166666667
2019-points,2019,5-4-19-4,103.3490666666666,32.95199722222223
2019-points,2019,5-4-19-5,103.3375916666667,32.95312222222223
2019-points,2019,5-4-19-6,103.3183027777778,32.92701666666667
2019-points,2019,5-4-19-7,103.3056222222222,32.92206944444444
2019-points,2019,5-4-19-8,103.3526388888889,33.01142777777778
2019-points,2019,5-12-19-1,103.7096305555556,33.10513611111112
2019-points,2019,5-12-19-2,103.7099694444445,33.10763611111111
2019-points,2019,5-12-19-3,103.7175861111111,33.12680277777778
2019-points,2019,5-12-19-4,103.7260138888889,33.13524166666667
2019-points,2019,5-12-19-5,103.7292666666667,33.14173611111111
2019-points,2019,5-12-19-6,103.7260472222222,33.14366111111111
2019-points,2019,5-12-19-7,103.7240083333333,33.16243333333333
2019-points,2019,5-12-19-8,103.726675,33.17301666666666
2019-points,2019,5-12-19-9,103.7590583333333,33.25619444444445
2019-points,2019,5-12-19-10,103.8135666666667,33.30852777777778
2019-points,2019,5-12-19-11,103.8104472222222,33.30701944444444
2019-points,2019,5-12-19-12,103.8230194444444,33.30885833333333
2019-points,2019,5-12-19-13,103.8973027777778,33.279475
2019-points,2019,5-12-19-14,103.9369444444444,33.29322222222222
2019-points,2019,5-13-19-1,103.9370888888889,33.31137777777778
2019-points,2019,5-13-19-2,103.9432472222222,33.31210555555555
2019-points,2019,5-13-19-3,103.9336583333333,33.28173888888889
2019-points,2019,5-13-19-4,103.9532611111111,33.31117777777777
2019-points,2019,5-13-19-5,103.9597111111111,33.31246944444444
2019-points,2019,5-13-19-6,104.0124611111111,33.32883055555556
2019-points,2019,5-13-19-7,104.0346444444444,33.34021944444444
2019-points,2019,5-13-19-8,104.1527444444445,33.31625277777778
2019-points,2019,5-13-19-9,104.2106944444444,33.28833333333333
2019-points,2019,5-13-19-10,104.2458777777778,33.23864444444445
2019-points,2019,5-13-19-11,104.2479555555556,33.20298611111112
2019-points,2019,5-13-19-12,104.2483444444444,33.19326388888889
2019-points,2019,5-13-19-13,104.2516944444444,33.16926111111111
2019-points,2019,5-13-19-14,104.2430361111111,33.15595555555556
2019-points,2019,5-13-19-15,104.2357138888889,33.15021944444445
2019-points,2019,5-13-19-16,104.2376861111111,33.10756111111111
2019-points,2019,5-13-19-17,104.2328861111111,33.10477222222222
2019-points,2019,5-13-19-18,104.2062305555556,33.09760277777778
2019-points,2019,5-13-19-19,104.1926583333333,33.05996666666666
2019-points,2019,5-13-19-20,104.2016472222222,33.04347222222222
2019-points,2019,5-14-19-1,104.2145166666667,33.00953888888889
2019-points,2019,5-14-19-2,104.2250472222222,32.99793611111111
2019-points,2019,5-14-19-3,104.2201638888889,32.97691111111111
2019-points,2019,5-14-19-4,104.2264444444444,32.97027777777778
2019-points,2019,5-14-19-5,104.2325055555556,32.95263888888889
2019-points,2019,5-14-19-6,104.2419944444444,32.91390555555555
2019-points,2019,5-14-19-7,104.2501722222222,32.90498055555555
2019-points,2019,5-14-19-8,104.2487111111111,32.91428333333333
2019-points,2019,5-14-19-9,104.2573138888889,32.904225
2019-points,2019,5-14-19-10,104.2633555555556,32.901325
2019-points,2019,5-14-19-11,104.2656805555556,32.88009166666667
2019-points,2019,5-14-19-12,104.3173027777778,32.78591666666667
2019-points,2019,5-14-19-13,104.3179722222222,32.76397222222222
2019-points,2019,5-14-19-14,104.3095361111111,32.75762777777778
2019-points,2019,5-14-19-15,104.3099138888889,32.75461111111111
2019-points,2019,5-14-19-16,104.3096111111111,32.75241111111111
2019-points,2019,5-14-19-17,104.3172277777778,32.74309444444445
2019-points,2019,5-14-19-18,104.3255611111111,32.73993333333333
2019-points,2019,5-14-19-19,104.3430611111111,32.73531388888889
2019-points,2019,5-14-19-20,104.3679305555556,32.71863888888889
2019-points,2019,5-14-19-21,104.3699472222222,32.71735
2019-points,2019,5-15-19-1,104.5220166666667,32.4116
2019-points,2019,5-15-19-2,104.5242777777778,32.41915
2019-points,2019,5-15-19-3,104.5249722222222,32.42049444444444
2019-points,2019,5-15-19-4,104.5256888888889,32.42463055555555
2019-points,2019,5-15-19-5,104.5340861111111,32.44185277777778
2019-points,2019,5-15-19-6,104.5303916666667,32.45127777777778
2019-points,2019,5-15-19-7,104.5232944444445,32.46625277777778
2019-points,2019,5-15-19-8,104.5379027777778,32.47881388888889
2019-points,2019,5-15-19-9,104.5366972222222,32.50176388888889
2019-points,2019,5-15-19-10,104.5384944444444,32.51228611111111
2019-points,2019,5-15-19-11,104.5540944444444,32.541775
2019-points,2019,5-15-19-12,104.5524722222222,32.57079444444445
2019-points,2019,5-15-19-13,104.5242111111111,32.60225
2019-points,2019,5-15-19-14,104.5043777777778,32.61358888888889
2019-points,2019,5-15-19-15,104.4620833333333,32.65229166666666
2019-points,2019,5-15-19-16,104.4576388888889,32.65840833333333
2019-points,2019,5-15-19-17,104.4448388888889,32.66727222222222
2019-points,2019,5-15-19-18,104.4362138888889,32.67567777777778
2019-points,2019,5-15-19-19,104.4030222222222,32.70722777777778
2019-points,2019,5-15-19-20,104.3077777777778,32.75351666666667
2019-points,2019,5-15-19-21,104.2567055555556,32.76928333333333
2019-points,2019,5-15-19-22,104.2485916666667,32.77981666666667
2019-points,2019,5-15-19-23,104.2304944444445,32.78344166666666
2019-points,2019,5-16-19-1,104.1760861111111,32.881775
2019-points,2019,5-16-19-2,104.2026388888889,32.82643055555556
2019-points,2019,5-16-19-3,104.2109722222222,32.80915833333333
2019-points,2019,5-16-19-4,104.2144416666667,32.80181666666667
2019-points,2019,5-16-19-5,104.2134888888889,32.80013333333333
2019-points,2019,5-16-19-6,104.2167138888889,32.792375
2019-points,2019,5-16-19-7,104.1762166666667,32.83260555555556
2019-points,2019,5-16-19-8,104.1689527777778,32.82892500000001
2019-points,2019,5-16-19-9,104.1866083333333,32.851225
2019-points,2019,5-16-19-10,104.1777333333333,32.87334166666667
2019-points,2019,5-16-19-11,104.1751305555556,32.88833055555556
2019-points,2019,5-16-19-12,104.1820333333333,32.89227777777778
2019-points,2019,5-16-19-13,104.1894361111111,33.07068333333334
2019-points,2019,5-16-19-14,104.16225,33.08460277777778
2019-points,2019,5-16-19-15,104.1332944444444,33.08765833333334
2019-points,2019,5-17-19-1,104.6774138888889,32.95996388888889
2019-points,2019,5-17-19-2,104.6773027777778,32.96383055555556
2019-points,2019,5-17-19-3,104.6786833333333,32.96541944444445
2019-points,2019,5-17-19-4,104.6818416666667,32.96897222222223
2019-points,2019,5-17-19-5,104.6859138888889,32.98047777777778
2019-points,2019,5-17-19-6,104.6928111111111,32.98610277777778
2019-points,2019,5-17-19-7,104.6964833333333,32.99971388888889
2019-points,2019,5-17-19-8,104.7001166666667,33.00168888888889
2019-points,2019,5-17-19-9,104.6970527777778,32.93358333333333
2019-points,2019,5-17-19-10,104.7170861111111,32.93367499999999
2019-points,2019,5-17-19-11,104.7243416666667,32.92902777777778
2019-points,2019,5-17-19-12,104.7272555555556,32.92667777777778
2019-points,2019,5-17-19-13,104.7518777777778,32.91516111111111
2019-points,2019,5-17-19-14,104.7762583333333,32.90014444444444
2019-points,2019,5-17-19-15,104.7965361111111,32.87062222222222
2019-points,2019,5-17-19-16,104.7499916666667,32.84993611111111
2019-points,2019,5-17-19-17,104.7587333333333,32.84960833333334
2019-points,2019,5-17-19-18,104.7580083333334,32.83725555555556
2019-points,2019,5-17-19-19,104.7560166666667,32.82145555555556
2019-points,2019,5-17-19-20,104.7571972222222,32.81168611111111
2019-points,2019,5-17-19-21,104.7663916666667,32.80996388888889
2019-points,2019,5-17-19-22,104.7739833333333,32.80808333333333
2019-points,2019,5-17-19-23,104.7772527777778,32.80411944444444
2019-points,2019,5-17-19-24,104.7961944444444,32.8064
2019-points,2019,5-18-19-1,104.8318583333333,32.79102777777778
2019-points,2019,5-18-19-2,104.8757472222222,32.76546111111111
2019-points,2019,5-18-19-3,104.9061083333333,32.73053611111111
2019-points,2019,5-18-19-4,104.8940805555556,32.706575
2019-points,2019,5-18-19-5,105.0051111111111,32.76049166666667
2019-points,2019,5-18-19-6,105.0391611111111,32.74742222222223
2019-points,2019,5-18-19-7,105.0690972222222,32.74025277777778
2019-points,2019,5-18-19-8,105.0807138888889,32.73256111111111
2019-points,2019,5-18-19-9,105.0765694444444,32.72196944444445
2019-points,2019,5-18-19-10,105.077125,32.71828888888889
2019-points,2019,5-18-19-11,105.0773222222222,32.71583888888889
2019-points,2019,5-18-19-12,105.0775277777778,32.71313333333334
2019-points,2019,5-18-19-13,105.0757388888889,32.71066666666667
2019-points,2019,5-18-19-14,105.0746083333333,32.70949444444445
2019-points,2019,5-18-19-15,105.0747833333333,32.70526944444445
2019-points,2019,5-18-19-16,105.0738583333333,32.70231666666667
2019-points,2019,5-18-19-17,105.0750722222222,32.70083333333334
2019-points,2019,5-18-19-18,105.0646944444444,32.69371388888889
2019-points,2019,5-18-19-19,105.0750861111111,32.69907222222222
2019-points,2019,5-18-19-20,105.2206416666667,32.74843055555556
2019-points,2019,5-19-19-1,105.4162777777778,32.77655833333333
2019-points,2019,5-19-19-2,105.4368861111111,32.77094166666667
2019-points,2019,5-19-19-3,105.4414277777778,32.75983611111111
2019-points,2019,5-19-19-4,105.4516444444444,32.75435555555556
2019-points,2019,5-19-19-5,105.4670527777778,32.73907777777778
2019-points,2019,5-19-19-6,105.4523527777778,32.72237222222223
2019-points,2019,5-19-19-7,105.4677055555556,32.71813888888889
2019-points,2019,5-19-19-8,105.4633888888889,32.708275
2019-points,2019,5-19-19-9,105.4664583333333,32.69133611111111
2019-points,2019,5-19-19-10,105.4624055555556,32.67383333333333
2019-points,2019,5-19-19-11,105.4563972222222,32.67225555555555
2019-points,2019,5-19-19-12,105.445575,32.66905833333333
2019-points,2019,5-19-19-13,105.4207805555556,32.65687222222222
2019-points,2019,5-19-19-14,105.3516138888889,32.62201944444445
2019-points,2019,5-19-19-15,105.3419527777778,32.61461111111111
2019-points,2019,5-19-19-16,105.3273333333333,32.61266666666667
2019-points,2019,5-19-19-17,105.3064361111111,32.60950555555556
2019-points,2019,5-19-19-18,105.2775305555556,32.60215555555556
2019-points,2019,5-19-19-19,105.2309027777778,32.60129722222222
2019-points,2019,5-19-19-20,105.2290472222222,32.60525277777778
2019-points,2019,5-19-19-21,105.2297055555556,32.60703888888889
2019-points,2019,5-19-19-22,105.2278555555556,32.61088055555555
2019-points,2019,5-19-19-23,105.2273166666667,32.61274722222223
2019-points,2019,5-19-19-24,105.227575,32.61529722222223
2019-points,2019,5-19-19-25,105.2293472222222,32.62199722222222
2019-points,2019,5-19-19-26,105.229175,32.62560833333333
2019-points,2019,5-20-19-1,105.2238083333333,32.59493055555556
2019-points,2019,5-20-19-2,105.2220055555556,32.59584444444445
2019-points,2019,5-20-19-3,105.2141388888889,32.59603888888889
2019-points,2019,5-20-19-4,105.213975,32.60285833333334
2019-points,2019,5-20-19-5,105.2133194444445,32.60587222222222
2019-points,2019,5-20-19-6,105.2125027777778,32.60840555555556
2019-points,2019,5-20-19-7,105.2099361111111,32.61114166666667
2019-points,2019,5-20-19-8,105.2074666666667,32.61539722222222
2019-points,2019,5-20-19-9,105.2046111111111,32.62107777777778
2019-points,2019,5-20-19-10,105.203975,32.62436388888889
2019-points,2019,5-20-19-11,105.2000166666667,32.63056111111111
2019-points,2019,5-20-19-12,105.1975916666667,32.63395555555555
2019-points,2019,5-20-19-13,105.1947583333333,32.637
2019-points,2019,5-20-19-14,105.1926916666667,32.63925
2019-points,2019,5-20-19-15,105.1800416666667,32.64026111111111
2019-points,2019,5-20-19-16,105.1744722222222,32.64052777777778
2019-points,2019,5-20-19-17,105.170275,32.6396
2019-points,2019,5-20-19-18,105.1740027777778,32.64624166666667
2019-points,2019,5-20-19-19,105.1789944444445,32.64953333333333
2019-points,2019,5-20-19-20,105.1892583333334,32.65475833333333
2019-points,2019,5-20-19-21,105.1892583333334,32.65475833333333
2019-points,2019,5-20-19-22,105.0764444444444,32.55083055555555
2019-points,2019,5-20-19-23,105.0759138888889,32.55609166666667
2019-points,2019,5-20-19-24,105.0779,32.56073333333333
2019-points,2019,5-20-19-25,105.0763777777778,32.56293055555555
2019-points,2019,5-20-19-26,105.0749416666667,32.56717777777778
2019-points,2019,5-20-19-27,105.0734611111111,32.57413055555556
2019-points,2019,5-20-19-28,105.0702388888889,32.57970277777778
2019-points,2019,5-20-19-29,105.0720638888889,32.58451111111111
2019-points,2019,5-20-19-30,105.0715388888889,32.58893888888889
2019-points,2019,5-20-19-31,105.0677805555556,32.59309166666667
2019-points,2019,5-20-19-32,105.066925,32.59849166666667
2019-points,2019,5-21-19-1,104.98735,32.53329166666666
2019-points,2019,5-21-19-2,104.985,32.53869166666667
2019-points,2019,5-21-19-3,104.9806472222222,32.54170277777778
2019-points,2019,5-21-19-4,104.9776722222222,32.54404444444445
2019-points,2019,5-21-19-5,104.9711222222222,32.54752222222222
2019-points,2019,5-21-19-6,104.9655111111111,32.55196111111111
2019-points,2019,5-21-19-7,104.9578083333333,32.55738888888889
2019-points,2019,5-21-19-8,104.9423555555556,32.55923333333333
2019-points,2019,5-21-19-9,105.0432861111111,32.53017222222222
2019-points,2019,5-21-19-10,105.0630333333333,32.52381388888889
2019-points,2019,5-21-19-11,105.0795722222222,32.48780555555555
2019-points,2019,5-21-19-12,105.1048055555555,32.43516666666666
